GEOID,NAME,year,total_units,owner_occupied,renter_occupied,owner_occupancy_rate,renter_occupancy_rate,rent_burdened,total_renters,percent_rent_burdened
18097320105,"Census Tract 3201.05, Marion County, Indiana",2021,1866,871,995,46.67738478027867,53.32261521972133,414,995,41.608040201005025
18097320106,"Census Tract 3201.06, Marion County, Indiana",2021,1251,561,690,44.84412470023981,55.15587529976019,243,690,35.21739130434783
18097320107,"Census Tract 3201.07, Marion County, Indiana",2021,897,728,169,81.15942028985508,18.840579710144926,21,169,12.42603550295858
18097320108,"Census Tract 3201.08, Marion County, Indiana",2021,2300,200,2100,8.695652173913043,91.30434782608695,1012,2100,48.19047619047619
18097320109,"Census Tract 3201.09, Marion County, Indiana",2021,1360,1190,170,87.5,12.5,4,170,2.3529411764705883
18097320202,"Census Tract 3202.02, Marion County, Indiana",2021,2443,1551,892,63.48751534997953,36.51248465002047,327,892,36.65919282511211
18097320203,"Census Tract 3202.03, Marion County, Indiana",2021,1669,353,1316,21.15038945476333,78.84961054523667,607,1316,46.12462006079027
18097320205,"Census Tract 3202.05, Marion County, Indiana",2021,1231,47,1184,3.8180341186027618,96.18196588139723,506,1184,42.736486486486484
18097320206,"Census Tract 3202.06, Marion County, Indiana",2021,1377,274,1103,19.89832970225127,80.10167029774873,498,1103,45.14959202175884
18097320301,"Census Tract 3203.01, Marion County, Indiana",2021,1866,1582,284,84.78027867095392,15.219721329046088,118,284,41.54929577464789
18097320303,"Census Tract 3203.03, Marion County, Indiana",2021,1655,15,1640,0.9063444108761329,99.09365558912387,727,1640,44.329268292682926
18097320305,"Census Tract 3203.05, Marion County, Indiana",2021,1056,1014,42,96.02272727272727,3.977272727272727,33,42,78.57142857142857
18097320306,"Census Tract 3203.06, Marion County, Indiana",2021,2245,974,1271,43.385300668151444,56.614699331848556,387,1271,30.44846577498033
18097320400,"Census Tract 3204, Marion County, Indiana",2021,1461,694,767,47.501711156741955,52.498288843258045,324,767,42.24250325945241
18097320500,"Census Tract 3205, Marion County, Indiana",2021,1379,709,670,51.4140681653372,48.5859318346628,441,670,65.82089552238806
18097320600,"Census Tract 3206, Marion County, Indiana",2021,1077,744,333,69.08077994428969,30.919220055710305,89,333,26.726726726726728
18097320700,"Census Tract 3207, Marion County, Indiana",2021,1173,736,437,62.745098039215684,37.254901960784316,153,437,35.01144164759725
18097320800,"Census Tract 3208, Marion County, Indiana",2021,1178,1131,47,96.01018675721562,3.9898132427843804,10,47,21.27659574468085
18097320901,"Census Tract 3209.01, Marion County, Indiana",2021,2517,1751,766,69.56694477552642,30.43305522447358,385,766,50.26109660574413
18097320902,"Census Tract 3209.02, Marion County, Indiana",2021,1685,614,1071,36.439169139465875,63.560830860534125,685,1071,63.95891690009337
18097320903,"Census Tract 3209.03, Marion County, Indiana",2021,2020,691,1329,34.20792079207921,65.79207920792079,851,1329,64.03310759969902
18097321001,"Census Tract 3210.01, Marion County, Indiana",2021,1020,714,306,70,30,145,306,47.38562091503268
18097321002,"Census Tract 3210.02, Marion County, Indiana",2021,1879,1438,441,76.53006918573709,23.469930814262906,210,441,47.61904761904762
18097321100,"Census Tract 3211, Marion County, Indiana",2021,1521,1193,328,78.43523997370151,21.564760026298487,96,328,29.26829268292683
18097321200,"Census Tract 3212, Marion County, Indiana",2021,2019,1664,355,82.41703813769193,17.582961862308075,52,355,14.647887323943662
18097321300,"Census Tract 3213, Marion County, Indiana",2021,1387,801,586,57.75054073540014,42.24945926459986,213,586,36.3481228668942
18097321400,"Census Tract 3214, Marion County, Indiana",2021,2496,1364,1132,54.6474358974359,45.3525641025641,337,1132,29.770318021201412
18097321600,"Census Tract 3216, Marion County, Indiana",2021,2397,1323,1074,55.19399249061327,44.80600750938673,632,1074,58.845437616387336
18097321700,"Census Tract 3217, Marion County, Indiana",2021,2046,1265,781,61.82795698924731,38.17204301075269,559,781,71.57490396927017
18097321800,"Census Tract 3218, Marion County, Indiana",2021,1428,1124,304,78.71148459383754,21.288515406162464,117,304,38.48684210526316
18097321900,"Census Tract 3219, Marion County, Indiana",2021,1186,974,212,82.1247892074199,17.875210792580102,116,212,54.716981132075475
18097322000,"Census Tract 3220, Marion County, Indiana",2021,1377,719,658,52.21496005809731,47.78503994190269,230,658,34.954407294832826
18097322100,"Census Tract 3221, Marion County, Indiana",2021,950,716,234,75.36842105263158,24.63157894736842,87,234,37.17948717948718
18097322200,"Census Tract 3222, Marion County, Indiana",2021,871,636,235,73.0195177956372,26.9804822043628,64,235,27.23404255319149
18097322300,"Census Tract 3223, Marion County, Indiana",2021,997,607,390,60.88264794383149,39.11735205616851,61,390,15.64102564102564
18097322400,"Census Tract 3224, Marion County, Indiana",2021,1565,884,681,56.48562300319489,43.51437699680511,297,681,43.61233480176212
18097322500,"Census Tract 3225, Marion County, Indiana",2021,793,160,633,20.1765447667087,79.8234552332913,366,633,57.81990521327014
18097322601,"Census Tract 3226.01, Marion County, Indiana",2021,938,105,833,11.194029850746269,88.80597014925372,387,833,46.45858343337335
18097322602,"Census Tract 3226.02, Marion County, Indiana",2021,845,264,581,31.242603550295858,68.75739644970415,176,581,30.292598967297764
18097322700,"Census Tract 3227, Marion County, Indiana",2021,903,693,210,76.74418604651163,23.25581395348837,67,210,31.904761904761905
18097330103,"Census Tract 3301.03, Marion County, Indiana",2021,2214,1263,951,57.046070460704605,42.953929539295395,425,951,44.689800210304945
18097330105,"Census Tract 3301.05, Marion County, Indiana",2021,2458,665,1793,27.054515866558177,72.94548413344182,550,1793,30.67484662576687
18097330106,"Census Tract 3301.06, Marion County, Indiana",2021,2367,454,1913,19.18039712716519,80.8196028728348,934,1913,48.82383690538421
18097330107,"Census Tract 3301.07, Marion County, Indiana",2021,2295,2237,58,97.4727668845316,2.52723311546841,0,58,0
18097330108,"Census Tract 3301.08, Marion County, Indiana",2021,1601,1439,162,89.88132417239225,10.118675827607746,14,162,8.641975308641975
18097330109,"Census Tract 3301.09, Marion County, Indiana",2021,2043,1902,141,93.09838472834068,6.901615271659325,82,141,58.156028368794324
18097330203,"Census Tract 3302.03, Marion County, Indiana",2021,1864,1818,46,97.53218884120172,2.467811158798283,26,46,56.52173913043478
18097330204,"Census Tract 3302.04, Marion County, Indiana",2021,2125,2092,33,98.44705882352942,1.5529411764705883,13,33,39.39393939393939
18097330206,"Census Tract 3302.06, Marion County, Indiana",2021,1840,1679,161,91.25,8.75,81,161,50.31055900621118
18097330208,"Census Tract 3302.08, Marion County, Indiana",2021,1265,1102,163,87.11462450592886,12.885375494071146,56,163,34.355828220858896
18097330210,"Census Tract 3302.10, Marion County, Indiana",2021,2171,1738,433,80.05527406725011,19.944725932749886,172,433,39.722863741339495
18097330211,"Census Tract 3302.11, Marion County, Indiana",2021,1898,586,1312,30.874604847207586,69.12539515279241,719,1312,54.801829268292686
18097330212,"Census Tract 3302.12, Marion County, Indiana",2021,1743,1414,329,81.12449799196787,18.87550200803213,112,329,34.04255319148936
18097330213,"Census Tract 3302.13, Marion County, Indiana",2021,1564,1144,420,73.1457800511509,26.854219948849106,62,420,14.761904761904763
18097330401,"Census Tract 3304.01, Marion County, Indiana",2021,2121,1600,521,75.43611504007544,24.563884959924565,222,521,42.61036468330134
18097330500,"Census Tract 3305, Marion County, Indiana",2021,2652,1956,696,73.75565610859728,26.244343891402714,404,696,58.04597701149425
18097330600,"Census Tract 3306, Marion County, Indiana",2021,2389,911,1478,38.133110087902885,61.866889912097115,954,1478,64.54668470906631
18097330701,"Census Tract 3307.01, Marion County, Indiana",2021,1010,406,604,40.198019801980195,59.801980198019805,389,604,64.40397350993378
18097330702,"Census Tract 3307.02, Marion County, Indiana",2021,1529,1061,468,69.39175931981687,30.608240680183126,304,468,64.95726495726495
18097330803,"Census Tract 3308.03, Marion County, Indiana",2021,1400,357,1043,25.5,74.5,362,1043,34.70757430488974
18097330804,"Census Tract 3308.04, Marion County, Indiana",2021,1218,393,825,32.26600985221675,67.73399014778325,378,825,45.81818181818182
18097330805,"Census Tract 3308.05, Marion County, Indiana",2021,1046,269,777,25.717017208413,74.282982791587,461,777,59.33075933075933
18097330806,"Census Tract 3308.06, Marion County, Indiana",2021,1538,459,1079,29.843953185955787,70.15604681404422,612,1079,56.7191844300278
18097330900,"Census Tract 3309, Marion County, Indiana",2021,2685,709,1976,26.405959031657357,73.59404096834264,959,1976,48.53238866396761
18097331000,"Census Tract 3310, Marion County, Indiana",2021,1532,742,790,48.43342036553525,51.56657963446475,575,790,72.78481012658227
18097340101,"Census Tract 3401.01, Marion County, Indiana",2021,1909,1601,308,83.86589837611315,16.134101623886853,91,308,29.545454545454547
18097340102,"Census Tract 3401.02, Marion County, Indiana",2021,1765,301,1464,17.053824362606232,82.94617563739376,736,1464,50.27322404371585
18097340108,"Census Tract 3401.08, Marion County, Indiana",2021,1151,141,1010,12.250217202432667,87.74978279756733,316,1010,31.287128712871286
18097340111,"Census Tract 3401.11, Marion County, Indiana",2021,952,833,119,87.5,12.5,74,119,62.18487394957983
18097340112,"Census Tract 3401.12, Marion County, Indiana",2021,2204,1031,1173,46.77858439201452,53.22141560798548,673,1173,57.37425404944587
18097340113,"Census Tract 3401.13, Marion County, Indiana",2021,1622,961,661,59.2478421701603,40.7521578298397,448,661,67.77609682299546
18097340114,"Census Tract 3401.14, Marion County, Indiana",2021,1655,1335,320,80.66465256797584,19.335347432024168,111,320,34.6875
18097340115,"Census Tract 3401.15, Marion County, Indiana",2021,2790,668,2122,23.942652329749105,76.05734767025089,954,2122,44.95758718190386
18097340201,"Census Tract 3402.01, Marion County, Indiana",2021,1187,813,374,68.49199663016007,31.508003369839933,144,374,38.50267379679144
18097340202,"Census Tract 3402.02, Marion County, Indiana",2021,1927,698,1229,36.222106901920085,63.777893098079915,511,1229,41.57851912123678
18097340301,"Census Tract 3403.01, Marion County, Indiana",2021,1077,478,599,44.38254410399257,55.61745589600743,375,599,62.60434056761269
18097340302,"Census Tract 3403.02, Marion County, Indiana",2021,1728,630,1098,36.458333333333336,63.541666666666664,523,1098,47.63205828779599
18097340400,"Census Tract 3404, Marion County, Indiana",2021,1269,643,626,50.66981875492514,49.33018124507486,330,626,52.715654952076676
18097340500,"Census Tract 3405, Marion County, Indiana",2021,2112,374,1738,17.708333333333332,82.29166666666667,848,1738,48.791714614499426
18097340600,"Census Tract 3406, Marion County, Indiana",2021,1754,856,898,48.80273660205245,51.19726339794755,385,898,42.87305122494432
18097340700,"Census Tract 3407, Marion County, Indiana",2021,1442,612,830,42.44105409153953,57.55894590846047,468,830,56.3855421686747
18097340800,"Census Tract 3408, Marion County, Indiana",2021,776,634,142,81.70103092783505,18.298969072164947,50,142,35.2112676056338
18097340901,"Census Tract 3409.01, Marion County, Indiana",2021,1292,1084,208,83.90092879256966,16.09907120743034,112,208,53.84615384615385
18097340903,"Census Tract 3409.03, Marion County, Indiana",2021,1012,183,829,18.08300395256917,81.91699604743083,271,829,32.68998793727383
18097340904,"Census Tract 3409.04, Marion County, Indiana",2021,2406,857,1549,35.619285120532005,64.380714879468,568,1549,36.66881859264041
18097341000,"Census Tract 3410, Marion County, Indiana",2021,801,633,168,79.02621722846442,20.973782771535582,107,168,63.69047619047619
18097341100,"Census Tract 3411, Marion County, Indiana",2021,754,343,411,45.49071618037135,54.50928381962865,142,411,34.54987834549878
18097341200,"Census Tract 3412, Marion County, Indiana",2021,784,383,401,48.85204081632653,51.14795918367347,244,401,60.84788029925187
18097341600,"Census Tract 3416, Marion County, Indiana",2021,860,303,557,35.23255813953488,64.76744186046511,348,557,62.47755834829444
18097341701,"Census Tract 3417.01, Marion County, Indiana",2021,887,445,442,50.16910935738444,49.83089064261556,305,442,69.00452488687783
18097341702,"Census Tract 3417.02, Marion County, Indiana",2021,827,352,475,42.56348246674728,57.43651753325272,220,475,46.31578947368421
18097341902,"Census Tract 3419.02, Marion County, Indiana",2021,1589,1313,276,82.63058527375708,17.36941472624292,118,276,42.7536231884058
18097341903,"Census Tract 3419.03, Marion County, Indiana",2021,2065,393,1672,19.031476997578693,80.9685230024213,749,1672,44.79665071770335
18097341904,"Census Tract 3419.04, Marion County, Indiana",2021,927,323,604,34.84358144552319,65.1564185544768,342,604,56.62251655629139
18097342000,"Census Tract 3420, Marion County, Indiana",2021,2134,1741,393,81.58388003748829,18.416119962511715,171,393,43.51145038167939
18097342101,"Census Tract 3421.01, Marion County, Indiana",2021,2095,1296,799,61.86157517899761,38.13842482100239,376,799,47.05882352941177
18097342200,"Census Tract 3422, Marion County, Indiana",2021,1762,970,792,55.05107832009081,44.94892167990919,317,792,40.025252525252526
18097342300,"Census Tract 3423, Marion County, Indiana",2021,2355,1428,927,60.63694267515923,39.36305732484077,283,927,30.528586839266453
18097342400,"Census Tract 3424, Marion County, Indiana",2021,524,298,226,56.87022900763359,43.12977099236641,91,226,40.26548672566372
18097342500,"Census Tract 3425, Marion County, Indiana",2021,1718,1049,669,61.05937136204889,38.94062863795111,388,669,57.997010463378174
18097342600,"Census Tract 3426, Marion County, Indiana",2021,1170,650,520,55.55555555555556,44.44444444444444,191,520,36.73076923076923
18097350100,"Census Tract 3501, Marion County, Indiana",2021,550,378,172,68.72727272727273,31.272727272727273,78,172,45.348837209302324
18097350300,"Census Tract 3503, Marion County, Indiana",2021,1520,139,1381,9.144736842105264,90.85526315789474,784,1381,56.77045619116582
18097350400,"Census Tract 3504, Marion County, Indiana",2021,1097,627,470,57.15587967183227,42.84412032816773,256,470,54.46808510638298
18097350500,"Census Tract 3505, Marion County, Indiana",2021,1006,487,519,48.409542743538765,51.590457256461235,199,519,38.34296724470135
18097350600,"Census Tract 3506, Marion County, Indiana",2021,2296,1364,932,59.40766550522648,40.59233449477352,738,932,79.18454935622317
18097350700,"Census Tract 3507, Marion County, Indiana",2021,776,281,495,36.21134020618557,63.78865979381443,358,495,72.32323232323232
18097350800,"Census Tract 3508, Marion County, Indiana",2021,787,275,512,34.9428208386277,65.0571791613723,257,512,50.1953125
18097350900,"Census Tract 3509, Marion County, Indiana",2021,677,395,282,58.34564254062038,41.65435745937962,125,282,44.326241134751776
18097351000,"Census Tract 3510, Marion County, Indiana",2021,1072,663,409,61.84701492537314,38.15298507462686,159,409,38.87530562347188
18097351200,"Census Tract 3512, Marion County, Indiana",2021,1060,402,658,37.924528301886795,62.075471698113205,392,658,59.57446808510638
18097351500,"Census Tract 3515, Marion County, Indiana",2021,894,266,628,29.75391498881432,70.24608501118568,370,628,58.9171974522293
